店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
265,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
266,10,0,25,15,0,0,5,0,15,10,10,0,25,0,0,5,15,10,0,0,17
267,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,80,40,0,30,30,0,40,0,0,0,0,0,0,0,30,20,0,0,20
269,0,20,0,40,0,0,0,10,0,0,10,0,25,0,10,0,0,20,0,5,0
270,5,0,4,18,0,0,0,0,8,0,0,6,15,0,0,3,5,0,2,0,4
271,6,0,10,22,0,0,12,4,0,2,9,0,6,11,0,2,0,4,0,7,0
272,0,0,8,6,0,0,7,16,0,0,0,0,0,0,0,0,0,0,3,0,1
273,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0
274,0,0,5,0,0,0,0,0,0,0,10,0,5,10,20,5,0,10,13,5,10
275,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0
276,25,30,10,30,20,30,10,10,20,10,10,25,30,30,30,35,10,25,0,30,10
277,0,100,0,50,0,0,0,0,100,0,30,0,150,20,40,90,0,0,0,0,0
278,20,10,25,30,10,20,0,10,10,20,10,0,30,20,10,30,0,10,20,10,0
279,0,16,0,12,5,0,0,4,3,5,5,0,15,10,0,10,5,0,5,0,7
280,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,3,4,3,2,0,2,8,0,0,0,5,0,3,0,11,0,0,0,3,0
283,4,4,9,4,5,0,9,4,8,4,12,6,10,13,7,5,2,7,0,8,1
284,0,0,0,40,0,10,0,0,5,0,0,0,10,10,60,0,0,0,0,0,0
285,10,0,20,10,0,0,0,20,0,0,0,10,20,0,20,0,10,0,0,10,0
286,0,25,0,33,0,0,0,0,0,0,0,0,21,0,7,0,0,0,5,-5,0
287,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0
288,0,15,0,60,15,0,0,0,0,3,4,0,12,0,15,0,0,2,6,0,4
289,10,0,12,10,20,0,10,0,0,10,10,0,15,0,15,10,7,0,15,18,0
290,3,15,0,12,0,10,5,12,7,0,10,7,11,10,0,7,10,8,3,14,0
291,0,0,35,25,0,0,0,0,0,0,0,0,40,0,30,0,0,20,0,0,30
292,0,0,10,0,0,10,0,14,0,0,2,0,20,0,0,0,11,0,0,9,0
293,0,3,0,0,7,0,0,5,0,7,0,0,4,5,8,0,7,0,8,10,0
294,0,3,1,0,0,4,0,0,0,2,2,0,4,0,3,0,0,0,0,3,0
